,id,title,genres,popularity,production_companies,release_date,budget,revenue,runtime,vote_average,vote_count,month,year,day_of_week,weighted_vote,popularity_category
174,284053,Thor: Ragnarok,Action,101.65,Marvel Studios,2017-10-24,180000000.0,853977126.0,131.0,7.6,18819.0,10,2017,1,7.54449770422322,High
175,639721,The Addams Family 2,Animation,100.692,Metro,2021-10-01,15000000.0,119815153.0,93.0,7.097,1064.0,10,2021,4,6.807755813953488,High
176,429617,Spider-Man: Far From Home,Action,99.709,Marvel Studios,2019-06-28,160000000.0,1131927996.0,129.0,7.5,13812.0,6,2019,4,7.432487172562786,High
177,14836,Coraline,Animation,98.929,Pandemonium,2009-02-05,60000000.0,124600000.0,100.0,7.8,6395.0,2,2009,3,7.62420554428668,High
178,109418,Grown Ups 2,Comedy,98.891,Columbia Pictures,2013-07-11,80000000.0,247022278.0,101.0,6.105,3715.0,7,2013,3,6.188775185577943,High
179,508442,Soul,Animation,98.308,Walt Disney Pictures,2020-12-25,150000000.0,136384442.0,101.0,8.161,8890.0,12,2020,4,7.993052578361982,High
180,118,Charlie and the Chocolate Factory,Adventure,98.168,The Zanuck Company,2005-07-13,150000000.0,474968763.0,115.0,7.037,13397.0,7,2005,2,6.999700562617212,High
181,351286,Jurassic World: Fallen Kingdom,Action,97.921,Amblin Entertainment,2018-06-22,170000000.0,1310466296.0,129.0,6.6,9987.0,6,2018,4,6.590898334395194,High
182,177572,Big Hero 6,Adventure,97.839,Walt Disney Pictures,2014-10-24,165000000.0,657827828.0,102.0,7.741,14274.0,10,2014,4,7.6597508183841825,High
183,109445,Frozen,Animation,97.537,Walt Disney Pictures,2013-11-20,150000000.0,1274219009.0,102.0,7.25,14984.0,11,2013,2,7.203078078078079,High
184,131631,The Hunger Games: Mockingjay - Part 1,Science Fiction,97.271,Lionsgate,2014-11-19,125000000.0,755356711.0,123.0,6.799,14200.0,11,2014,2,6.7793289473684215,High
185,780609,Men,Horror,97.184,DNA Films,2022-05-20,15000000.0,7168717.0,100.0,6.278,658.0,5,2022,4,6.411896260554885,High
186,675445,PAW Patrol: The Movie,Animation,96.765,Spin Master,2021-08-09,26000000.0,144327371.0,86.0,7.5,1090.0,8,2021,0,7.021531100478469,High
187,68726,Pacific Rim,Action,96.347,Double Dare You Productions,2013-07-11,180000000.0,411002906.0,131.0,6.863,11179.0,7,2013,3,6.833194597257575,High
188,804095,The Fabelmans,Drama,96.318,Amblin Entertainment,2022-11-11,40000000.0,35218256.0,151.0,7.945,959.0,11,2022,4,7.207378764675855,High
189,58,Pirates of the Caribbean: Dead Man's Chest,Adventure,95.856,Walt Disney Pictures,2006-07-06,200000000.0,1065659812.0,151.0,7.337,14283.0,7,2006,3,7.282233265720081,High
190,49013,Cars 2,Animation,95.233,Walt Disney Pictures,2011-06-11,200000000.0,559852396.0,106.0,6.0,6745.0,6,2011,5,6.064557779212395,High
191,98566,Teenage Mutant Ninja Turtles,Science Fiction,95.214,Paramount,2014-08-07,125000000.0,485004754.0,101.0,5.9,6147.0,8,2014,3,5.98395130824122,High
192,122917,The Hobbit: The Battle of the Five Armies,Action,95.09,WingNut Films,2014-12-10,250000000.0,956019788.0,144.0,7.3,12678.0,12,2014,2,7.241511916946922,High
193,588228,The Tomorrow War,Action,94.513,Phantom Four,2021-07-02,200000000.0,14400000.0,138.0,7.9,6157.0,7,2021,4,7.704387313120023,High
194,674324,The Banshees of Inisherin,Drama,94.358,Searchlight Pictures,2022-10-20,15000000.0,41000000.0,114.0,7.541,1449.0,10,2022,3,7.115928542262148,High
195,4247,Scary Movie,Comedy,94.089,Brad Grey Pictures,2000-07-07,19000000.0,278019771.0,88.0,6.322,6037.0,7,2000,4,6.347294869973,High
196,87101,Terminator Genisys,Science Fiction,94.014,Paramount,2015-06-23,155000000.0,440603537.0,126.0,5.905,7536.0,6,2015,1,5.974704779756327,High
197,557,Spider-Man,Fantasy,93.543,Marvel Enterprises,2002-05-01,139000000.0,821708551.0,121.0,7.264,16917.0,5,2002,2,7.221358932857063,High
198,50620,The Twilight Saga: Breaking Dawn - Part 2,Adventure,93.525,Summit Entertainment,2012-11-13,120000000.0,829747654.0,115.0,6.474,8094.0,11,2012,1,6.476859027930503,High
199,366672,Paws of Fury: The Legend of Hank,Animation,93.075,Brooksfilms Ltd.,2022-07-14,45000000.0,41800000.0,98.0,6.822,216.0,7,2022,3,6.557197368421052,High
200,341174,Fifty Shades Darker,Drama,92.892,Universal Pictures,2017-02-08,55000000.0,378827494.0,118.0,6.5,7025.0,2,2017,2,6.5,High
201,156022,The Equalizer,Thriller,92.847,Columbia Pictures,2014-09-24,55000000.0,192330738.0,132.0,7.2,7664.0,9,2014,2,7.119205909510619,High
202,14160,Up,Animation,92.753,Pixar,2009-05-28,175000000.0,735099082.0,96.0,7.942,18116.0,5,2009,3,7.866565808746601,High
203,121,The Lord of the Rings: The Two Towers,Adventure,92.682,New Line Cinema,2002-12-18,79000000.0,926287400.0,179.0,8.375,19421.0,12,2002,2,8.283182753048331,High
204,76341,Mad Max: Fury Road,Action,92.626,Kennedy Miller Productions,2015-05-13,150000000.0,378858340.0,121.0,7.573,20308.0,5,2015,2,7.52264332645016,High
205,43949,Flipped,Romance,92.267,Reiner / Greisman Productions,2010-08-06,14000000.0,1755212.0,89.0,7.971,2414.0,8,2010,4,7.540127123608671,High
206,616820,Halloween Ends,Horror,91.587,Universal Pictures,2022-10-12,20000000.0,104186860.0,111.0,6.344,1191.0,10,2022,2,6.415200365130078,High
207,447332,A Quiet Place,Horror,91.585,Paramount,2018-04-03,17000000.0,340952971.0,91.0,7.396,12541.0,4,2018,1,7.329830588582823,High
208,166428,How to Train Your Dragon: The Hidden World,Animation,91.531,DreamWorks Animation,2019-01-03,129000000.0,524580592.0,104.0,7.8,5518.0,1,2019,3,7.600552316661552,High
209,283995,Guardians of the Galaxy Vol. 2,Adventure,91.503,Marvel Studios,2017-04-19,200000000.0,863756051.0,137.0,7.624,19324.0,4,2017,2,7.568695925998819,High
210,475557,Joker,Crime,91.236,Warner Bros. Pictures,2019-10-01,55000000.0,1074458282.0,122.0,8.17,22319.0,10,2019,1,8.098384579098589,High
211,578701,Those Who Wish Me Dead,Thriller,90.965,New Line Cinema,2021-05-05,20000000.0,23384502.0,100.0,6.7,1290.0,5,2021,2,6.612663755458515,High
212,425909,Ghostbusters: Afterlife,Fantasy,90.914,Columbia Pictures,2021-11-11,75000000.0,191000000.0,124.0,7.527,3491.0,11,2021,3,7.298320418615008,High
213,8966,Twilight,Fantasy,90.839,Summit Entertainment,2008-11-20,37000000.0,393616788.0,122.0,6.292,12176.0,11,2008,3,6.30778627808136,High
214,25769,Carriers,Action,90.727,Paramount Vantage,2009-09-04,15000000.0,5802422.0,84.0,6.1,1185.0,9,2009,4,6.283066361556065,High
215,50619,The Twilight Saga: Breaking Dawn - Part 1,Adventure,90.661,Summit Entertainment,2011-11-16,110000000.0,712171856.0,117.0,6.2,7971.0,11,2011,2,6.233441087950061,High
216,284054,Black Panther,Action,90.66,Marvel Studios,2018-02-13,200000000.0,1349926083.0,135.0,7.4,20380.0,2,2018,1,7.357904583723106,High
217,190859,American Sniper,War,90.64,Village Roadshow Pictures,2014-12-25,58800000.0,542307423.0,133.0,7.434,11667.0,12,2014,3,7.360265098286888,High
218,381284,Hidden Figures,Drama,90.484,Fox 2000 Pictures,2016-12-10,25000000.0,235956898.0,127.0,8.056,8456.0,12,2016,5,7.891448392554992,High
219,370172,No Time to Die,Adventure,90.122,Eon Productions,2021-09-29,250000000.0,774153007.0,163.0,7.4,5057.0,9,2021,2,7.251411589895988,High
220,4258,Scary Movie 5,Comedy,90.059,Dimension Films,2013-04-11,20000000.0,78378744.0,86.0,4.815,2494.0,4,2013,3,5.297255294791071,High
221,464052,Wonder Woman 1984,Action,89.816,Warner Bros. Pictures,2020-12-16,200000000.0,165160005.0,151.0,6.51,7429.0,12,2020,2,6.5088136196464585,High
222,296096,Me Before You,Drama,89.494,New Line Cinema,2016-06-01,20000000.0,207945075.0,110.0,7.905,10838.0,6,2016,2,7.786314411218111,High
223,913290,Barbarian,Horror,88.942,Regency Enterprises,2022-09-08,10500000.0,45352337.0,103.0,6.9,1269.0,9,2022,3,6.723710885852798,High
224,439079,The Nun,Horror,88.894,New Line Cinema,2018-09-05,22000000.0,365582797.0,96.0,5.85,5641.0,9,2018,2,5.947876825779249,High
225,82690,Wreck-It Ralph,Family,88.88,Walt Disney Animation Studios,2012-11-01,165000000.0,471222889.0,101.0,7.3,11170.0,11,2012,3,7.234264585045193,High
226,383498,Deadpool 2,Action,88.506,Maximum Effort,2018-05-10,110000000.0,785896609.0,120.0,7.494,15663.0,5,2018,3,7.434346876312788,High
227,550988,Free Guy,Comedy,88.432,Berlanti Productions,2021-08-11,110000000.0,331526598.0,115.0,7.59,6912.0,8,2021,2,7.452234580384227,High
228,214756,Ted 2,Comedy,88.342,Universal Pictures,2015-06-25,68000000.0,215863606.0,115.0,6.3,6574.0,6,2015,3,6.326406126221284,High
229,297802,Aquaman,Action,88.071,Warner Bros. Pictures,2018-12-07,160000000.0,1148528393.0,143.0,6.898,12470.0,12,2018,4,6.868452858203414,High
230,150540,Inside Out,Animation,88.016,Pixar,2015-06-09,175000000.0,857611174.0,95.0,7.925,18783.0,6,2015,1,7.852968457766769,High
231,72190,World War Z,Action,86.827,Paramount,2013-06-20,200000000.0,531865000.0,116.0,6.8,13813.0,6,2013,3,6.779747519071085,High
232,634528,The Marksman,Action,86.683,Sculptor Media,2021-01-15,23000000.0,23076711.0,108.0,6.9,1304.0,1,2021,4,6.72638888888889,High
233,628900,The Contractor,Action,86.518,Thunder Road,2022-03-10,15000000.0,2122288.0,103.0,6.5,651.0,3,2022,3,6.5,High
234,531219,Roald Dahl's The Witches,Adventure,86.363,Warner Bros. Pictures,2020-10-25,15000000.0,29303571.0,106.0,6.4,2429.0,10,2020,6,6.429163021289006,High
235,337401,Mulan,Adventure,86.355,Walt Disney Pictures,2020-09-04,200000000.0,66800000.0,115.0,6.9,6030.0,9,2020,4,6.843100995732575,High
236,9502,Kung Fu Panda,Action,86.122,DreamWorks Animation,2008-06-04,130000000.0,631744560.0,90.0,7.221,10023.0,6,2008,2,7.155591309081013,High
237,166426,Pirates of the Caribbean: Dead Men Tell No Tales,Adventure,85.865,Walt Disney Pictures,2017-05-23,230000000.0,795922298.0,128.0,6.646,10779.0,5,2017,1,6.633605059852279,High
238,454286,God's Not Dead: A Light in Darkness,Drama,85.608,Pure Flix Entertainment,2018-03-30,15000000.0,5728940.0,105.0,7.0,155.0,3,2018,4,6.567099567099567,High
239,497698,Black Widow,Action,85.232,Marvel Studios,2021-07-07,200000000.0,379751655.0,134.0,7.4,8675.0,7,2021,2,7.306976744186047,High
240,474350,It Chapter Two,Horror,84.317,New Line Cinema,2019-09-04,79000000.0,473122525.0,169.0,6.9,7558.0,9,2019,2,6.853260107501753,High
241,254128,San Andreas,Action,84.289,New Line Cinema,2015-05-27,110000000.0,473990832.0,114.0,6.207,7542.0,5,2015,2,6.24130110044486,High
242,762504,Nope,Horror,83.914,Monkeypaw Productions,2022-07-20,68000000.0,170823080.0,130.0,6.928,2592.0,7,2022,2,6.808846325167037,High
243,264999,Magic Mike XXL,Comedy,83.756,Warner Bros. Pictures,2015-07-01,14800000.0,117813057.0,115.0,6.173,1605.0,7,2015,2,6.2985278310940505,High
244,522938,Rambo: Last Blood,Action,83.672,Millennium Films,2019-09-19,50000000.0,91490353.0,89.0,6.518,3325.0,9,2019,3,6.513838150289017,High
245,198184,Chappie,Crime,83.593,Columbia Pictures,2015-03-04,49000000.0,104399548.0,120.0,6.778,7204.0,3,2015,2,6.744114090687469,High
246,101299,The Hunger Games: Catching Fire,Adventure,83.267,Lionsgate,2013-11-15,130000000.0,865011746.0,146.0,7.421,15618.0,11,2013,4,7.365578168251294,High
247,9902,Wrong Turn,Horror,82.89,20th Century Fox,2003-05-30,12600000.0,28650575.0,84.0,6.341,2223.0,5,2003,4,6.390332919640087,High
248,122,The Lord of the Rings: The Return of the King,Adventure,82.485,New Line Cinema,2003-12-01,94000000.0,1118888979.0,201.0,8.474,21239.0,12,2003,0,8.38523701605288,High
249,49530,In Time,Action,82.364,Strike Entertainment,2011-10-27,40000000.0,173930596.0,109.0,6.95,10108.0,10,2011,3,6.909488656823911,High
250,49051,The Hobbit: An Unexpected Journey,Adventure,81.291,Warner Bros. Pictures,2012-11-26,250000000.0,1021103568.0,169.0,7.323,16761.0,11,2012,0,7.276662519002309,High
251,209112,Batman v Superman: Dawn of Justice,Action,81.181,Warner Bros. Pictures,2016-03-23,250000000.0,873637528.0,152.0,5.94,16557.0,3,2016,2,5.971896109813749,High
252,9637,Scooby-Doo,Mystery,81.084,Warner Bros. Pictures,2002-06-14,84000000.0,275650703.0,88.0,6.05,3874.0,6,2002,4,6.142326631103815,High
253,346364,It,Horror,80.898,New Line Cinema,2017-09-06,35000000.0,701842551.0,135.0,7.236,17373.0,9,2017,2,7.1959412180917655,High
254,82702,How to Train Your Dragon 2,Fantasy,80.86,DreamWorks Animation,2014-06-05,145000000.0,621537519.0,102.0,7.7,8596.0,6,2014,3,7.574947894956232,High
255,335797,Sing,Animation,80.856,Illumination,2016-11-23,75000000.0,634151679.0,108.0,7.115,7183.0,11,2016,2,7.039844189172675,High
256,46529,I Am Number Four,Action,80.763,DreamWorks Pictures,2011-02-18,50000000.0,149878437.0,109.0,6.2,4187.0,2,2011,4,6.257836899942163,High
257,207703,Kingsman: The Secret Service,Crime,80.72,20th Century Fox,2014-12-13,81000000.0,414351546.0,129.0,7.637,15143.0,12,2014,5,7.566566994982344,High
258,522518,A Dog's Journey,Family,80.575,DreamWorks Pictures,2019-05-03,15000000.0,2520000.0,109.0,8.0,1271.0,5,2019,4,7.339498018494055,High
259,47971,xXx: Return of Xander Cage,Action,80.549,Paramount,2017-01-13,85000000.0,346147658.0,107.0,6.131,8293.0,1,2017,4,6.170707306574842,High
260,345938,The Shack,Drama,80.527,Summit Entertainment,2017-03-03,20000000.0,92924405.0,132.0,7.5,1851.0,3,2017,4,7.149245878639073,High
261,4234,Scream 3,Horror,80.174,Craven,2000-02-03,40000000.0,161834276.0,116.0,5.964,2820.0,2,2000,3,6.104314136125654,High
262,12153,White Chicks,Comedy,80.003,Columbia Pictures,2004-06-23,37000000.0,113086475.0,109.0,6.915,3259.0,6,2004,2,6.817559286217422,High
263,270946,Penguins of Madagascar,Family,79.781,DreamWorks Animation,2014-11-22,132000000.0,373552094.0,92.0,6.514,3627.0,11,2014,5,6.510974281391832,High
264,27205,Inception,Action,79.545,Legendary Pictures,2010-07-15,160000000.0,825532764.0,148.0,8.361,33262.0,7,2010,3,8.30668326425778,High
265,400160,The SpongeBob Movie: Sponge on the Run,Family,79.236,Paramount,2020-08-14,60000000.0,4700000.0,95.0,7.545,2593.0,8,2020,4,7.254156693570832,High
266,335988,Transformers: The Last Knight,Action,79.231,Paramount,2017-06-16,217000000.0,605425157.0,154.0,6.052,5377.0,6,2017,4,6.122252469813391,High
267,38700,Bad Boys for Life,Thriller,79.213,Columbia Pictures,2020-01-15,90000000.0,426505244.0,124.0,7.2,7347.0,1,2020,2,7.116137534443513,High
268,38365,Grown Ups,Comedy,79.141,Columbia Pictures,2010-06-24,80000000.0,271430189.0,102.0,6.352,5332.0,6,2010,3,6.375373341756159,High
269,93456,Despicable Me 2,Animation,79.134,Illumination,2013-06-26,76000000.0,970761885.0,98.0,6.914,10192.0,6,2013,2,6.87700929235168,High
270,7555,Rambo,Action,79.08,Nu Image,2008-01-24,50000000.0,113244290.0,92.0,6.6,3334.0,1,2008,3,6.57692662667282,High
271,18240,The Proposal,Comedy,77.972,Kurtzman/Orci,2009-06-01,40000000.0,317375031.0,108.0,7.1,5887.0,6,2009,0,7.012879337882968,High
272,696157,Whitney Houston: I Wanna Dance with Somebody,Music,77.875,Compelling Pictures,2022-12-20,50000000.0,41000000.0,144.0,7.0,166.0,12,2022,1,6.571183533447684,High
273,481848,The Call of the Wild,Adventure,77.62,3 Arts Entertainment,2020-02-19,109000000.0,111202881.0,100.0,7.6,3179.0,2,2020,2,7.336779133764058,High
274,257344,Pixels,Action,77.53,Sony Pictures,2015-07-16,88000000.0,244874809.0,105.0,5.705,6775.0,7,2015,3,5.80725080385852,High
275,32657,Percy Jackson & the Olympians: The Lightning Thief,Adventure,77.448,1492 Pictures,2010-02-01,95000000.0,226497209.0,118.0,6.2,6707.0,2,2010,0,6.238925652004672,High
276,49026,The Dark Knight Rises,Action,77.329,Syncopy,2012-07-16,250000000.0,1081041287.0,165.0,7.774,20563.0,7,2012,0,7.714917312062329,High
277,8355,Ice Age: Dawn of the Dinosaurs,Animation,77.283,Blue Sky Studios,2009-06-26,90000000.0,886686817.0,94.0,6.7,7369.0,6,2009,4,6.676102282232048,High
278,24021,The Twilight Saga: Eclipse,Adventure,77.139,Summit Entertainment,2010-06-23,68000000.0,698491347.0,124.0,6.2,7938.0,6,2010,2,6.233564555829045,High
279,298312,The Visit,Mystery,77.129,Blumhouse Productions,2015-09-10,5000000.0,98450062.0,94.0,6.3,4162.0,9,2015,3,6.3387446726075165,High
280,6479,I Am Legend,Drama,76.978,Village Roadshow Pictures,2007-12-12,150000000.0,585410052.0,101.0,7.194,14059.0,12,2007,2,7.147914602563251,High
281,539885,Ava,Action,76.924,Voltage Pictures,2020-07-02,15000000.0,2987741.0,96.0,5.8,2172.0,7,2020,3,6.020680958385876,High
282,140300,Kung Fu Panda 3,Action,76.825,Pearl Studio,2016-01-23,145000000.0,521170825.0,95.0,6.861,5049.0,1,2016,5,6.80132071416763,High
283,102651,Maleficent,Fantasy,76.437,Walt Disney Pictures,2014-05-28,180000000.0,758539785.0,97.0,7.09,12121.0,5,2014,2,7.045033915097934,High
284,72545,Journey 2: The Mysterious Island,Adventure,76.422,New Line Cinema,2012-01-19,79000000.0,355692760.0,94.0,6.1,3765.0,1,2012,3,6.183945435466946,High
285,953,Madagascar,Family,76.281,DreamWorks Pictures,2005-05-25,75000000.0,542063846.0,86.0,6.882,9680.0,5,2005,2,6.846232209737828,High
286,559,Spider-Man 3,Fantasy,76.157,Laura Ziskin Productions,2007-05-01,258000000.0,890871626.0,139.0,6.382,12558.0,5,2007,1,6.390703348576486,High
287,520763,A Quiet Place Part II,Science Fiction,76.087,Paramount,2021-05-21,61000000.0,297372261.0,97.0,7.5,5152.0,5,2021,4,7.337451235370611,High
288,9567,Tears of the Sun,War,76.042,Columbia Pictures,2003-03-07,75000000.0,86468162.0,121.0,6.803,1930.0,3,2003,4,6.6995870307167245,High
289,147441,Exodus: Gods and Kings,Adventure,75.809,Volcano Films,2014-12-03,140000000.0,268031828.0,150.0,5.8,4103.0,12,2014,2,5.937174211248284,High
290,77877,The Lucky One,Drama,75.788,Village Roadshow Pictures,2012-04-19,25000000.0,99357138.0,101.0,7.104,3285.0,4,2012,3,6.96304317386231,High
291,41446,Scream 4,Horror,75.77,Dimension Films,2011-04-11,40000000.0,97231420.0,111.0,6.413,2958.0,4,2011,0,6.434980798383022,High
292,4248,Scary Movie 2,Comedy,75.746,Brad Grey Pictures,2001-07-04,45000000.0,141220678.0,83.0,5.779,4019.0,7,2001,2,5.922654114365412,High
293,8681,Taken,Action,75.434,20th Century Fox,2008-02-18,25000000.0,226830568.0,94.0,7.38,10022.0,2,2008,0,7.300159680638722,High
294,141052,Justice League,Action,75.403,RatPac Entertainment,2017-11-15,300000000.0,657926987.0,120.0,6.1,11879.0,11,2017,2,6.131058311980743,High
295,268896,Pacific Rim: Uprising,Action,75.288,Legendary Pictures,2018-03-21,150000000.0,290061297.0,111.0,6.1,4286.0,3,2018,2,6.175671585319712,High
296,150689,Cinderella,Romance,75.014,Walt Disney Pictures,2015-03-12,95000000.0,543514353.0,105.0,6.8,6487.0,3,2015,3,6.759930546280219,High
297,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Action,74.611,Warner Bros. Pictures,2020-02-05,75000000.0,205372791.0,109.0,6.981,9279.0,2,2020,2,6.934205564743652,High
298,283366,Miss Peregrine's Home for Peculiar Children,Fantasy,74.588,20th Century Fox,2016-09-27,110000000.0,296482446.0,127.0,6.8,9089.0,9,2016,1,6.770264644662504,High
299,301804,Before I Wake,Drama,74.525,Intrepid Pictures,2016-04-07,15000000.0,3295624.0,97.0,6.446,1574.0,4,2016,3,6.4669790209790206,High
300,619730,Don't Worry Darling,Thriller,74.094,New Line Cinema,2022-09-21,35000000.0,86669039.0,123.0,6.862,1403.0,9,2022,2,6.7113549729504784,High
301,49444,Kung Fu Panda 2,Animation,74.077,DreamWorks Animation,2011-05-25,150000000.0,665692281.0,91.0,6.9,6042.0,5,2011,2,6.843197955126385,High
302,381288,Split,Horror,73.874,Universal Pictures,2016-11-15,9000000.0,278454358.0,117.0,7.331,15789.0,11,2016,1,7.281503305735899,High
303,57214,Project X,Comedy,73.55,Silver Pictures,2012-03-01,12000000.0,102731865.0,88.0,6.807,5515.0,3,2012,3,6.75987797390637,High
304,10567,Dinosaur,Family,73.332,Walt Disney Pictures,2000-05-19,127500000.0,354248063.0,82.0,6.513,2181.0,5,2000,4,6.508913234831814,High
305,631843,Old,Thriller,73.276,Universal Pictures,2021-07-21,18000000.0,90146510.0,108.0,6.452,3388.0,7,2021,2,6.462938924339106,High
306,760926,Gold,Horror,73.183,South Australian Film Corporation,2022-01-13,6500000.0,176048.0,97.0,6.256,445.0,1,2022,3,6.424858131487889,High
